date,CPIMEDSL,CPIHOSNS,CUSR0000SEMD,AHETPI,MEHOINUSA672N,medical_indexed,wage_indexed,healthcare_burden
1954-07-01,17.8,,,,,23.778247801402657,,
1954-08-01,17.9,,,,,23.911833463208286,,
1954-09-01,17.9,,,,,23.911833463208286,,
1954-10-01,17.9,,,,,23.911833463208286,,
1954-11-01,18.0,,,,,24.045419125013918,,
1954-12-01,18.0,,,,,24.045419125013918,,
1955-01-01,18.0,,,,,24.045419125013918,,
1955-02-01,18.1,,,,,24.179004786819554,,
1955-03-01,18.1,,,,,24.179004786819554,,
1955-04-01,18.1,,,,,24.179004786819554,,
1955-05-01,18.2,,,,,24.312590448625183,,
1955-06-01,18.2,,,,,24.312590448625183,,
1955-07-01,18.2,,,,,24.312590448625183,,
1955-08-01,18.3,,,,,24.44617611043082,,
1955-09-01,18.3,,,,,24.44617611043082,,
1955-10-01,18.4,,,,,24.57976177223645,,
1955-11-01,18.5,,,,,24.713347434042085,,
1955-12-01,18.6,,,,,24.846933095847717,,
1956-01-01,18.6,,,,,24.846933095847717,,
1956-02-01,18.7,,,,,24.98051875765335,,
1956-03-01,18.7,,,,,24.98051875765335,,
1956-04-01,18.8,,,,,25.114104419458982,,
1956-05-01,18.8,,,,,25.114104419458982,,
1956-06-01,18.8,,,,,25.114104419458982,,
1956-07-01,18.9,,,,,25.24769008126461,,
1956-08-01,19.0,,,,,25.381275743070248,,
1956-09-01,19.1,,,,,25.514861404875884,,
1956-10-01,19.1,,,,,25.514861404875884,,
1956-11-01,19.1,,,,,25.514861404875884,,
1956-12-01,19.2,,,,,25.648447066681513,,
1957-01-01,19.3,,,,,25.78203272848715,,
1957-02-01,19.3,,,,,25.78203272848715,,
1957-03-01,19.4,,,,,25.915618390292778,,
1957-04-01,19.5,,,,,26.049204052098414,,
1957-05-01,19.6,,,,,26.182789713904047,,
1957-06-01,19.7,,,,,26.316375375709676,,
1957-07-01,19.7,,,,,26.316375375709676,,
1957-08-01,19.8,,,,,26.449961037515312,,
1957-09-01,19.8,,,,,26.449961037515312,,
1957-10-01,19.9,,,,,26.58354669932094,,
1957-11-01,20.0,,,,,26.717132361126577,,
1957-12-01,20.1,,,,,26.850718022932213,,
1958-01-01,20.2,,,,,26.984303684737842,,
1958-02-01,20.2,,,,,26.984303684737842,,
1958-03-01,20.3,,,,,27.11788934654348,,
1958-04-01,20.4,,,,,27.251475008349107,,
1958-05-01,20.5,,,,,27.385060670154743,,
1958-06-01,20.6,,,,,27.51864633196038,,
1958-07-01,20.7,,,,,27.65223199376601,,
1958-08-01,20.7,,,,,27.65223199376601,,
1958-09-01,20.9,,,,,27.919403317377274,,
1958-10-01,21.0,,,,,28.052988979182906,,
1958-11-01,21.0,,,,,28.052988979182906,,
1958-12-01,21.1,,,,,28.186574640988542,,
1959-01-01,21.1,,,,,28.186574640988542,,
1959-02-01,21.2,,,,,28.32016030279417,,
1959-03-01,21.3,,,,,28.453745964599808,,
1959-04-01,21.3,,,,,28.453745964599808,,
1959-05-01,21.4,,,,,28.587331626405437,,
1959-06-01,21.5,,,,,28.720917288211073,,
1959-07-01,21.5,,,,,28.720917288211073,,
1959-08-01,21.6,,,,,28.854502950016702,,
1959-09-01,21.7,,,,,28.988088611822338,,
1959-10-01,21.7,,,,,28.988088611822338,,
1959-11-01,21.8,,,,,29.121674273627967,,
1959-12-01,21.8,,,,,29.121674273627967,,
1960-01-01,21.9,,,,,29.255259935433596,,
1960-02-01,22.0,,,,,29.388845597239232,,
1960-03-01,22.1,,,,,29.52243125904487,,
1960-04-01,22.2,,,,,29.656016920850497,,
1960-05-01,22.2,,,,,29.656016920850497,,
1960-06-01,22.2,,,,,29.656016920850497,,
1960-07-01,22.3,,,,,29.789602582656133,,
1960-08-01,22.3,,,,,29.789602582656133,,
1960-09-01,22.4,,,,,29.923188244461763,,
1960-10-01,22.4,,,,,29.923188244461763,,
1960-11-01,22.5,,,,,30.0567739062674,,
1960-12-01,22.6,,,,,30.190359568073035,,
1961-01-01,22.6,,,,,30.190359568073035,,
1961-02-01,22.7,,,,,30.323945229878664,,
1961-03-01,22.7,,,,,30.323945229878664,,
1961-04-01,22.8,,,,,30.457530891684296,,
1961-05-01,22.8,,,,,30.457530891684296,,
1961-06-01,22.9,,,,,30.59111655348993,,
1961-07-01,22.9,,,,,30.59111655348993,,
1961-08-01,23.0,,,,,30.72470221529556,,
1961-09-01,23.1,,,,,30.858287877101198,,
1961-10-01,23.1,,,,,30.858287877101198,,
1961-11-01,23.1,,,,,30.858287877101198,,
1961-12-01,23.2,,,,,30.991873538906827,,
1962-01-01,23.2,,,,,30.991873538906827,,
1962-02-01,23.3,,,,,31.125459200712463,,
1962-03-01,23.4,,,,,31.259044862518092,,
1962-04-01,23.4,,,,,31.259044862518092,,
1962-05-01,23.5,,,,,31.392630524323728,,
1962-06-01,23.5,,,,,31.392630524323728,,
1962-07-01,23.6,,,,,31.526216186129364,,
1962-08-01,23.6,,,,,31.526216186129364,,
1962-09-01,23.6,,,,,31.526216186129364,,
1962-10-01,23.7,,,,,31.659801847934993,,
1962-11-01,23.7,,,,,31.659801847934993,,
1962-12-01,23.8,,,,,31.79338750974063,,
1963-01-01,23.9,,,,,31.92697317154626,,
1963-02-01,23.9,,,,,31.92697317154626,,
1963-03-01,23.9,,,,,31.92697317154626,,
1963-04-01,23.9,,,,,31.92697317154626,,
1963-05-01,24.0,,,,,32.06055883335189,,
1963-06-01,24.1,,,,,32.19414449515753,,
1963-07-01,24.1,,,,,32.19414449515753,,
1963-08-01,24.2,,,,,32.327730156963156,,
1963-09-01,24.2,,,,,32.327730156963156,,
1963-10-01,24.2,,,,,32.327730156963156,,
1963-11-01,24.3,,,,,32.461315818768796,,
1963-12-01,24.3,,,,,32.461315818768796,,
1964-01-01,24.4,,,2.5,,32.59490148057442,36.518563603164935,0.8925570522097297
1964-02-01,24.4,,,2.5,,32.59490148057442,36.518563603164935,0.8925570522097297
1964-03-01,24.4,,,2.51,,32.59490148057442,36.664637857577596,0.8890010480176591
1964-04-01,24.5,,,2.52,,32.72848714238006,36.810712111990256,0.8891022548764955
1964-05-01,24.5,,,2.52,,32.72848714238006,36.810712111990256,0.8891022548764955
1964-06-01,24.6,,,2.53,,32.86207280418569,36.956786366402916,0.8892026616811117
1964-07-01,24.6,,,2.54,,32.86207280418569,37.10286062081558,0.8857018638004774
1964-08-01,24.7,,,2.55,,32.995658465991326,37.24893487522824,0.8858148179677084
1964-09-01,24.7,,,2.56,,32.995658465991326,37.3950091296409,0.8823546038350221
1964-10-01,24.7,,,2.55,,32.995658465991326,37.24893487522824,0.8858148179677084
1964-11-01,24.8,,,2.56,,33.12924412779696,37.3950091296409,0.8859268896805079
1964-12-01,24.8,,,2.58,,33.12924412779696,37.68715763846622,0.8790592393729071
1965-01-01,24.8,,,2.58,,33.12924412779696,37.68715763846622,0.8790592393729071
1965-02-01,24.9,,,2.59,,33.26282978960259,37.83323189287887,0.8791960962727972
1965-03-01,25.0,,,2.61,,33.396415451408224,38.1253804017042,0.8759628126862024
1965-04-01,25.0,,,2.6,,33.396415451408224,37.97930614729154,0.8793319004273031
1965-05-01,25.1,,,2.62,,33.53000111321386,38.27145465611685,0.8761099209448215
1965-06-01,25.1,,,2.63,,33.53000111321386,38.41752891052951,0.8727787045153735
1965-07-01,25.3,,,2.63,,33.79717243682512,38.41752891052951,0.8797331165035438
1965-08-01,25.3,,,2.64,,33.79717243682512,38.56360316494218,0.8764007940925453
1965-09-01,25.3,,,2.65,,33.79717243682512,38.70967741935483,0.8730936212846491
1965-10-01,25.4,,,2.66,,33.930758098630754,38.8557516737675,0.8732493038228435
1965-11-01,25.5,,,2.67,,34.06434376043639,39.00182592818015,0.8734038201997033
1965-12-01,25.5,,,2.67,,34.06434376043639,39.00182592818015,0.8734038201997033
1966-01-01,25.6,,,2.68,,34.19792942224202,39.147900182592814,0.873557183469273
1966-02-01,25.6,,,2.69,,34.19792942224202,39.293974437005474,0.8703097589954096
1966-03-01,25.8,,,2.7,,34.465100745853285,39.440048691418134,0.8738605019357554
1966-04-01,25.9,,,2.71,,34.59868640765891,39.586122945830795,0.8740104822844956
1966-05-01,26.0,,,2.72,,34.73227206946455,39.732197200243455,0.8741593598365542
1966-06-01,26.1,,,2.73,,34.86585773127018,39.87827145465611,0.8743071467105757
1966-07-01,26.3,,,2.74,,35.13302905488145,40.024345709068776,0.877791464981299
1966-08-01,26.4,,,2.75,,35.26661471668708,40.17041996348143,0.8779249693866195
1966-09-01,26.7,,,2.76,,35.66737170210398,40.31649421789409,0.8846843554733823
1966-10-01,26.9,,,2.77,,35.93454302571524,40.46256847230676,0.8880934745976256
1966-11-01,27.1,,,2.78,,36.201714349326515,40.60864272671941,0.8914780676850041
1966-12-01,27.2,,,2.78,,36.33530001113214,40.60864272671941,0.8947676546506312
1967-01-01,27.4,30.5,,2.8,,36.602471334743406,40.90079123554472,0.8949086369491582
1967-02-01,27.5,30.5,,2.81,,36.736056996549046,41.04686548995739,0.8949783755238744
1967-03-01,27.6,30.5,,2.81,,36.86964265835468,41.04686548995739,0.8982328423439612
1967-04-01,27.8,30.6,,2.82,,37.13681398196594,41.19293974437005,0.9015334718139782
1967-05-01,27.9,30.7,,2.83,,37.270399643771576,41.33901399878271,0.9015793082260999
1967-06-01,28.1,30.7,,2.85,,37.53757096738284,41.63116250760803,0.9016700160732458
1967-07-01,28.2,30.8,,2.86,,37.671156629188474,41.777236762020685,0.9017148942563619
1967-08-01,28.3,30.9,,2.88,,37.804742290994106,42.069385270846006,0.8986283504644579
1967-09-01,28.5,30.9,,2.88,,38.07191361460537,42.069385270846006,0.9049790808564329
1967-10-01,28.7,31.0,,2.89,,38.33908493821664,42.215459525258666,0.9081764208980673
1967-11-01,28.8,31.1,,2.91,,38.472670600022276,42.50760803408399,0.9050772880274428
1967-12-01,29.0,31.2,,2.92,,38.73984192363354,42.65368228849665,0.9082414423591598
1968-01-01,29.1,31.3,,2.94,,38.873427585439174,42.94583079732197,0.905173490970473
1968-02-01,29.2,31.5,,2.95,,39.00701324724481,43.09190505173463,0.9052051238025879
1968-03-01,29.4,31.5,,2.97,,39.27418457085607,43.38405356055995,0.9052677504197044
1968-04-01,29.5,31.6,,2.99,,39.4077702326617,43.67620206938527,0.9022709934819283
1968-05-01,29.6,31.7,,3.0,,39.54135589446734,43.82227632379793,0.9023117740918033
1968-06-01,29.7,31.9,,3.01,,39.67494155627296,43.96835057821058,0.9023522837341706
1968-07-01,29.9,32.1,,3.03,,39.94211287988423,44.2604990870359,0.9024325008477695
1968-08-01,30.0,32.3,,3.04,,40.07569854168986,44.40657334144856,0.9024722135964426
1968-09-01,30.2,32.4,,3.07,,40.342869865301125,44.84479610468654,0.8996109553296656
1968-10-01,30.4,32.5,,3.08,,40.61004118891239,44.990870359099205,0.9026284858412211
1968-11-01,30.6,32.7,,3.1,,40.87721251252366,45.283018867924525,0.9027051096515643
1968-12-01,30.8,32.9,,3.11,,41.14438383613493,45.429093122337186,0.9056835831024878
1969-01-01,30.9,32.9,,3.12,,41.27796949794056,45.57516737674984,0.9057118574401223
1969-02-01,31.2,33.1,,3.14,,41.67872648335746,45.86731588557517,0.9086803027090805
1969-03-01,31.4,33.4,,3.16,,41.94589780696872,46.15946439440049,0.9087171689985445
1969-04-01,31.6,33.6,,3.18,,42.213069130579996,46.4516129032258,0.9087535715610973
1969-05-01,31.8,33.8,,3.19,,42.48024045419126,46.59768715763846,0.9116383890574222
1969-06-01,31.9,33.9,,3.21,,42.613826115996886,46.88983566646378,0.9088073248777634
1969-07-01,32.1,34.1,,3.22,,42.88099743960816,47.03590992087644,0.9116650982566797
1969-08-01,32.2,34.3,,3.24,,43.01458310141379,47.32805842970176,0.9088600827626397
1969-09-01,32.5,34.5,,3.26,,43.41534008683069,47.620206938527076,0.9116999458418051
1969-10-01,32.3,34.6,,3.28,,43.14816876321942,47.9123554473524,0.900564548754694
1969-11-01,32.5,34.8,,3.3,,43.41534008683069,48.20450395617771,0.9006490374073591
1969-12-01,32.6,35.0,,3.31,,43.54892574863632,48.35057821059038,0.9006908988546007
1970-01-01,32.8,35.1,,3.31,,43.81609707224759,48.35057821059038,0.9062166098905186
1970-02-01,33.0,35.4,,3.33,,44.08326839585885,48.6427267194157,0.9062663910710222
1970-03-01,33.2,35.8,,3.36,,44.35043971947012,49.08094948265367,0.9036182100581525
1970-04-01,33.5,36.0,,3.36,,44.751196704887015,49.08094948265367,0.9117834348478345
1970-05-01,33.7,36.2,,3.37,,45.01836802849829,49.22702373706634,0.9145051764443952
1970-06-01,33.9,36.3,,3.4,,45.285539352109545,49.66524650030431,0.9118154553372059
1970-07-01,34.1,36.5,,3.41,,45.55271067572082,49.811320754716974,0.9145051764443953
1970-08-01,34.3,36.7,,3.44,,45.819881999332075,50.249543517954955,0.9118467311640336
1970-09-01,34.5,36.9,,3.45,,46.08705332294335,50.395617772367615,0.9145051764443952
1970-10-01,34.6,37.1,,3.45,,46.22063898474898,50.395617772367615,0.9171559160862631
1970-11-01,34.8,37.3,,3.47,,46.48781030836024,50.687766281192935,0.9171406380479813
1970-12-01,35.1,37.5,,3.5,,46.88856729377714,51.12598904443091,0.9171180483770935
1971-01-01,35.2,37.5,,3.53,,47.02215295558278,51.56421180766889,0.9119145102221733
1971-02-01,35.4,37.5,,3.55,,47.28932427919404,51.85636031649421,0.9119291055248335
1971-03-01,35.6,37.4,,3.56,,47.55649560280531,52.00243457090687,0.9145051764443953
1971-04-01,35.8,37.4,,3.58,,47.82366692641657,52.29458307973219,0.9145051764443952
1971-05-01,36.0,37.7,,3.61,,48.090838250027836,52.732805842970166,0.9119719211079842
1971-06-01,36.2,37.9,,3.62,,48.35800957363911,52.87888009738283,0.9145051764443952
1971-07-01,36.4,38.1,,3.63,,48.62518089725037,53.024954351795486,0.9170244744511291
1971-08-01,36.5,38.2,,3.66,,48.758766559056006,53.46317711503347,0.9120065284213232
1971-09-01,36.7,38.3,,3.67,,49.02593788266728,53.609251369446135,0.9145051764443953
1971-10-01,36.5,38.5,,3.68,,48.758766559056006,53.755325623858795,0.907049971201642
1971-11-01,36.6,38.6,,3.7,,48.89235222086164,54.047474132684115,0.9046186339963477
1971-12-01,36.7,38.7,,3.73,,49.02593788266728,54.48569689592209,0.8997946374131183
1972-01-01,36.8,38.9,,3.8,,49.1595235444729,55.508216676810704,0.885626065609309
1972-02-01,36.9,39.0,,3.82,,49.29310920627854,55.800365185636025,0.883383272533984
1972-03-01,37.0,39.1,,3.84,,49.42669486808417,56.092513694461346,0.8811638418865266
1972-04-01,37.1,39.2,,3.86,,49.5602805298898,56.38466220328666,0.8789674105203903
1972-05-01,37.2,39.3,,3.88,,49.693866191695435,56.67681071211198,0.8767936227765852
1972-06-01,37.3,39.4,,3.88,,49.82745185350107,56.67681071211198,0.8791505948808234
1972-07-01,37.3,39.5,,3.9,,49.82745185350107,56.9689592209373,0.8746421302916909
1972-08-01,37.4,39.7,,3.92,,49.9610375153067,57.261107729762614,0.8725125918117446
1972-09-01,37.4,39.8,,3.94,,49.9610375153067,57.55325623858795,0.868083593883766
1972-10-01,37.8,39.8,,3.97,,50.49538016252922,57.99147900182593,0.8707379261863508
1972-11-01,37.8,39.9,,3.99,,50.49538016252922,58.28362751065125,0.8663733250525847
1972-12-01,37.9,40.1,,4.0,,50.62896582433486,58.4297017650639,0.8664936546810644
1973-01-01,38.0,40.1,,4.03,,50.762551486140495,58.867924528301884,0.8623125733222584
1973-02-01,38.1,40.3,,4.05,,50.89613714794613,59.16007303712719,0.8603122770995423
1973-03-01,38.2,40.4,,4.06,,51.02972280975177,59.30614729153986,0.8604457571471897
1973-04-01,38.3,40.5,,4.09,,51.163308471557386,59.74437005477784,0.8563703730518418
1973-05-01,38.5,40.7,,4.1,,51.43047979516866,59.89044430919049,0.8587426656855907
1973-06-01,38.6,40.8,,4.12,,51.5640654569743,60.18259281801582,0.8567936847270305
1973-07-01,38.6,40.9,,4.15,,51.5640654569743,60.62081558125381,0.850599995439847
1973-08-01,38.7,41.2,,4.16,,51.69765111877993,60.76688983566646,0.8507536136634157
1973-09-01,38.9,41.6,,4.2,,51.96482244239119,61.351186853317095,0.8470059848496898
1973-10-01,39.6,42.1,,4.21,,52.899922075030624,61.49726110772975,0.860199643401379
1973-11-01,39.7,42.5,,4.24,,53.03350773683626,61.93548387096774,0.8562701770010023
1973-12-01,39.9,42.8,,4.25,,53.30067906044752,62.0815581253804,0.8585589774148558
1974-01-01,40.1,43.3,,4.27,,53.567850384058794,62.3737066342057,0.8588210205016454
1974-02-01,40.3,43.7,,4.29,,53.83502170767005,62.66585514303104,0.85908062029625
1974-03-01,40.7,44.1,,4.32,,54.36936435489259,63.10407790626902,0.8615824231779372
1974-04-01,41.0,44.5,,4.33,,54.77012134030949,63.25015216068167,0.865928689012014
1974-05-01,41.4,44.9,,4.4,,55.30446398753202,64.2726719415703,0.8604662341999537
1974-06-01,42.1,45.4,,4.44,,56.23956362017145,64.85696895922094,0.867132160547501
1974-07-01,42.6,45.9,,4.45,,56.907491929199615,65.00304321363359,0.875458888011938
1974-08-01,43.2,46.5,,4.49,,57.709005900033404,65.58734023128423,0.8798802588507321
1974-09-01,43.7,47.1,,4.53,,58.376934209061574,66.17163724893487,0.8822047728613702
1974-10-01,44.1,47.6,,4.56,,58.911276856284104,66.60986001217285,0.8844227693245138
1974-11-01,44.4,48.1,,4.57,,59.312033841700995,66.75593426658551,0.8884908059984932
1974-12-01,44.8,48.6,,4.6,,59.846376488923525,67.19415702982347,0.890648519667585
1975-01-01,45.3,49.0,,4.61,,60.51430479795169,67.34023128423615,0.8986352384583751
1975-02-01,45.8,49.5,,4.64,,61.18223310697986,67.77845404747413,0.9026796784731315
1975-03-01,46.3,49.7,,4.67,,61.85016141600802,68.2166768107121,0.9066721556611456
1975-04-01,46.7,50.0,,4.67,,62.38450406323056,68.2166768107121,0.9145051764443953
1975-05-01,47.0,50.2,,4.69,,62.785261048647456,68.50882531953742,0.9164550808717821
1975-06-01,47.4,50.5,,4.72,,63.319603695869986,68.9470480827754,0.9183801983784817
1975-07-01,47.8,50.7,,4.74,,63.85394634309252,69.23919659160073,0.9222225197055293
1975-08-01,48.1,50.9,,4.78,,64.25470332850942,69.82349360925136,0.9202447486814941
1975-09-01,48.5,51.3,,4.79,,64.78904597573195,69.96956786366401,0.925960356107582
1975-10-01,48.9,51.5,,4.82,,65.32338862295448,70.407790626902,0.9277863719529238
1975-11-01,48.8,52.0,,4.86,,65.18980296114884,70.99208764455265,0.918268572232232
1975-12-01,49.3,52.3,,4.87,,65.85773127017701,71.13816189896531,0.9257721806716361
1976-01-01,49.7,52.6,,4.9,,66.39207391739956,71.57638466220328,0.9275695361078867
1976-02-01,50.2,52.7,,4.93,,67.06000222642771,72.01460742544126,0.9311999971097088
1976-03-01,50.7,53.0,,4.95,,67.72793053545587,72.30675593426658,0.9366749989036532
1976-04-01,51.0,53.1,,4.98,,68.12868752087277,72.74497869750456,0.9365414457563083
1976-05-01,51.4,53.3,,5.01,,68.66303016809529,73.18320146074254,0.9382348516814751
1976-06-01,51.8,53.5,,5.03,,69.19737281531782,73.47534996956786,0.9417767025809077
1976-07-01,52.3,53.9,,5.06,,69.86530112434599,73.91357273280583,0.9452296586569539
1976-08-01,52.6,54.1,,5.11,,70.2660581097629,74.64394400486913,0.941349751095405
1976-09-01,53.0,54.4,,5.14,,70.80040075698543,75.0821667681071,0.9429722636488901
1976-10-01,53.2,54.6,,5.16,,71.06757208059669,75.37431527693244,0.9428619261015857
1976-11-01,53.9,54.8,,5.21,,72.00267171323613,76.10468654899573,0.9461003648820135
1976-12-01,54.2,55.1,,5.23,,72.40342869865303,76.39683505782105,0.9477281178448609
1977-01-01,54.6,55.5,,5.26,,72.93777134587556,76.83505782105902,0.9492772363852469
1977-02-01,54.9,55.9,,5.3,,73.33852833129245,77.41935483870967,0.9472893242791943
1977-03-01,55.5,56.2,,5.32,,74.14004230212625,77.711503347535,0.9540420543733821
1977-04-01,56.0,56.6,,5.36,,74.80797061115442,78.29580036518563,0.9554531694195174
1977-05-01,56.5,56.8,,5.4,,75.47589892018259,78.88009738283627,0.9568433790575618
1977-06-01,57.0,57.3,,5.42,,76.14382722921074,79.17224589166159,0.9617489862976112
1977-07-01,57.3,57.7,,5.46,,76.54458421462765,79.75654290931222,0.9597279598949424
1977-08-01,57.7,58.0,,5.48,,77.07892686185018,80.04869141813755,0.9629005233730219
1977-09-01,58.2,58.4,,5.51,,77.74685517087835,80.48691418137552,0.965956465863227
1977-10-01,58.4,58.6,,5.55,,78.01402649448961,81.07121119902617,0.9622901316099582
1977-11-01,58.6,58.9,,5.58,,78.28119781810088,81.50943396226414,0.9603943250831822
1977-12-01,59.0,59.2,,5.61,,78.8155404653234,81.94765672550213,0.9617790625707542
1978-01-01,59.3,59.7,52.3,5.66,,79.2162974507403,82.67802799756542,0.9581299816811419
1978-02-01,59.9,60.0,52.9,5.69,,80.0178114215741,83.1162507608034,0.9627216180846973
1978-03-01,60.2,60.6,53.4,5.73,,80.418568406991,83.70054777845405,0.9607890335419299
1978-04-01,60.7,61.1,53.9,5.79,,81.08649671601917,84.57699330493,0.9587299518164905
1978-05-01,61.1,61.6,54.6,5.82,,81.62083936324169,85.01521606816797,0.960073303792999
1978-06-01,61.5,62.2,54.9,5.86,,82.15518201046422,85.59951308581863,0.9597622585551244
1978-07-01,61.9,62.8,55.4,5.9,,82.68952465768675,86.18381010346926,0.9594554308797976
1978-08-01,62.4,63.2,55.9,5.92,,83.35745296671492,86.47595861229456,0.9639378886846329
1978-09-01,62.8,63.9,56.2,5.97,,83.89179561393745,87.20632988435787,0.9619920449029818
1978-10-01,63.3,64.5,56.7,6.02,,84.55972392296562,87.93670115642117,0.9615976356965154
1978-11-01,63.8,64.9,57.2,6.05,,85.22765223199377,88.37492391965914,0.9643872769777259
1978-12-01,64.1,65.1,57.7,6.1,,85.62840921741068,89.10529519172245,0.9609800296735366
1979-01-01,64.8,65.6,58.2,6.13,,86.56350885005011,89.54351795496042,0.9667199907601438
1979-02-01,65.2,66.4,58.6,6.18,,87.09785149727264,90.27388922702372,0.9648177589672262
1979-03-01,65.7,67.0,59.2,6.22,,87.76577980630081,90.85818624467437,0.9659644709388548
1979-04-01,66.1,67.7,59.7,6.21,,88.30012245352333,90.7121119902617,0.9734105018192354
1979-05-01,66.6,68.5,60.2,6.27,,88.9680507625515,91.58855751673765,0.9713882735438075
1979-06-01,67.1,69.4,60.8,6.32,,89.63597907157967,92.31892878880097,0.9709382490414386
1979-07-01,67.7,70.3,61.2,6.36,,90.43749304241346,92.9032258064516,0.9734591264982007
1979-08-01,68.2,71.3,61.6,6.4,,91.10542135144163,93.48752282410224,0.9745195786485588
1979-09-01,68.7,72.2,62.2,6.45,,91.77334966046979,94.21789409616554,0.9740543507244954
1979-10-01,69.2,73.2,62.8,6.46,,92.44127796949796,94.3639683505782,0.9796247400921385
1979-11-01,69.8,74.1,63.3,6.51,,93.24279194033174,95.0943396226415,0.9805293596899965
1979-12-01,70.6,75.0,64.2,6.56,,94.3114772347768,95.8247108947048,0.9842083148929008
1980-01-01,71.4,76.2,64.8,6.57,,95.38016252922189,95.97078514911746,0.9938458081907127
1980-02-01,72.3,77.1,65.7,6.63,,96.58243348547258,96.84723067559341,0.9972658258963768
1980-03-01,73.0,78.4,66.4,6.69,,97.51753311811201,97.72367620206937,0.9978905512771429
1980-04-01,73.6,79.4,67.2,6.72,,98.3190470889458,98.16189896530734,1.0016009075343377
1980-05-01,74.2,80.6,68.0,6.76,,99.1205610597796,98.74619598295799,1.0037911847954752
1980-06-01,74.7,82.1,68.8,6.82,,99.78848936880776,99.62264150943395,1.0016647607096234
1980-07-01,75.2,81.6,69.6,6.86,,100.45641767783593,100.2069385270846,1.0024896394842349
1980-08-01,75.6,81.8,70.3,6.91,,100.99076032505845,100.9373097991479,1.0005295418118128
1980-09-01,76.3,82.4,71.2,6.95,,101.9258599576979,101.52160681679854,1.0039819419094582
1980-10-01,76.9,83.5,72.2,7.02,,102.7273739285317,102.54412659768715,1.0017870095238461
1980-11-01,77.3,84.3,72.8,7.09,,103.26171657575422,103.56664637857575,0.9970557142334522
1980-12-01,77.8,85.3,73.5,7.13,,103.92964488478238,104.1509433962264,0.9978752135676571
1981-01-01,78.6,85.9,74.6,7.18,,104.99833017922744,104.88131466828969,1.0011156945477642
1981-02-01,79.2,86.5,75.2,7.23,,105.79984415006125,105.61168594035301,1.0017816040718686
1981-03-01,79.9,87.0,75.9,7.29,,106.73494378270067,106.48813146682896,1.0023177448272589
1981-04-01,80.7,87.7,76.7,7.33,,107.80362907714573,107.0724284844796,1.0068290278180447
1981-05-01,81.4,88.8,77.3,7.37,,108.73872870978518,107.65672550213023,1.0100504933863472
1981-06-01,82.3,90.0,78.3,7.41,,109.94099966603585,108.24102251978087,1.0157054793707654
1981-07-01,83.4,91.5,79.0,7.45,,111.41044194589784,108.82531953743151,1.0237547881270144
1981-08-01,84.3,92.3,80.3,7.52,,112.61271290214852,109.84783931832011,1.02517003157264
1981-09-01,85.1,93.5,81.3,7.56,,113.68139819659358,110.43213633597078,1.0294231549658468
1981-10-01,85.9,93.5,82.4,7.59,,114.75008349103865,110.87035909920874,1.0349933419838413
1981-11-01,86.8,93.7,83.6,7.63,,115.95235444728935,111.45465611685938,1.0403545126523397
1981-12-01,87.5,94.0,84.4,7.64,,116.88745407992877,111.60073037127205,1.0473717662157669
1982-01-01,88.2,94.3,85.5,7.72,,117.82255371256821,112.76932440657332,1.044810318165747
1982-02-01,88.8,94.6,86.0,7.72,,118.62406768340199,112.76932440657332,1.051917871350548
1982-03-01,89.6,94.4,87.0,7.75,,119.69275297784705,113.20754716981132,1.057285984637649
1982-04-01,90.5,95.3,88.0,7.77,,120.89502393409776,113.49969567863663,1.0651572518432146
1982-05-01,91.3,96.6,88.9,7.84,,121.96370922854283,114.52221545952523,1.064978604711394
1982-06-01,92.2,97.8,89.8,7.85,,123.16598018479353,114.6682897139379,1.074106716792016
1982-07-01,93.0,98.3,91.0,7.9,,124.23466547923859,115.3986609860012,1.076569384928212
1982-08-01,93.9,98.6,91.8,7.94,,125.43693643548927,115.98295800365186,1.0815117892711423
1982-09-01,94.7,98.4,92.6,7.94,,126.50562172993433,115.98295800365186,1.0907259472202042
1982-10-01,95.5,98.8,93.3,7.96,,127.5743070243794,116.27510651247717,1.0971764365633132
1982-11-01,96.5,98.2,94.3,7.98,,128.91016364243572,116.5672550213025,1.1058865855499262
1982-12-01,97.2,97.4,95.0,8.01,,129.84526327507518,117.00547778454047,1.109736618606682
1983-01-01,97.9,97.9,95.6,8.06,,130.7803629077146,117.73584905660377,1.1107947490559091
1983-02-01,98.8,98.1,97.2,8.09,,131.9826338639653,118.17407181984174,1.1168493378579265
1983-03-01,99.0,98.1,97.8,8.1,,132.24980518757656,118.32014607425438,1.1177285489875943
1983-04-01,99.4,98.6,98.6,8.13,,132.7841478347991,118.7583688374924,1.1181034998594452
1983-05-01,99.9,99.1,99.4,8.17,,133.45207614382727,119.34266585514301,1.1182260358236855
1983-06-01,100.4,99.5,100.2,8.19,,134.12000445285543,119.63481436396832,1.121078384798746
1983-07-01,100.8,99.9,100.8,8.22,,134.65434710007796,120.07303712720632,1.1214370046909372
1983-08-01,101.4,100.0,101.9,8.2,,135.45586107091174,119.78088861838098,1.130863718188557
1983-09-01,101.8,100.5,102.7,8.27,,135.9902037181343,120.80340839926961,1.1257149572193403
1983-10-01,102.3,100.6,103.4,8.31,,136.65813202716242,121.38770541692026,1.1257987912185514
1983-11-01,102.8,100.7,103.7,8.31,,137.32606033619058,121.38770541692026,1.131301229103295
